Rent,Transport,Food,Utilities,Entertainment,Savings,Debt Payments,Insurance,Eating_Out,Health,Education,Miscellaneous
0.1693594922100404,0.06448355452971725,0.3231390652048471,0.13026543566070398,0.011396422388920946,0.3013560300057703,,,,,,
0.20677186061801447,0.016272189349112426,0.2601906640368179,0.18721236028928334,0.1492439184746877,0.18030900723208412,,,,,,
0.1887776681235021,0.08839701113774144,0.3910898068518257,0.1263217256450021,0.07486254053291978,0.13055124770900886,,,,,,
0.2067383166284265,0.030431107354184278,0.395483637241879,0.1185847119913054,0.06991909189711387,0.17884313488709094,,,,,,
0.1974879443759112,0.057306268924526185,0.40372322529998883,0.16070427273746776,0.05472692609622069,0.1260513625658854,,,,,,
0.17832990296971482,0.08159364892678625,0.40693913554836814,0.10511614231108496,0.05174948544545722,0.17627168479858868,,,,,,
0.17723480333730632,0.09201430274135877,0.333015494636472,0.07497020262216925,0.05506555423122765,0.26769964243146604,,,,,,
0.2995456134218804,0.027729232203192358,0.4166375393219154,0.13468484212979143,0.020971688220901778,0.10043108470231853,,,,,,
0.33829634931997143,-0.014745884037222622,0.2956335003579098,0.12369362920544023,0.13672154617036505,0.12040085898353617,,,,,,
0.23514919244456606,0.07336435806186695,0.3839310156036135,0.1281138790035587,0.034629071995620035,0.14481248289077467,,,,,,
0.18649478207489256,0.10558624923265808,0.37998772252915897,0.10349907918968691,0.035972989564149786,0.18845917740945364,,,,,,
0.218609865470852,0.1046804932735426,0.4517937219730942,0.13284753363228702,0.05759529147982063,0.03447309417040359,,,,,,
0.251356993736952,0.07529575504523313,0.3820459290187891,0.1835768963117606,0.10535838552540014,0.002366040361864996,,,,,,
0.14585178624151166,0.05919692943607914,0.4453793917921465,0.17124298789489226,0.0741068792441689,0.10422202539120168,,,,,,
0.25417130144605116,0.12254356692621428,0.32536151279199105,0.2172784575454208,0.04671857619577308,0.033926585094549495,,,,,,
0.11284574919395891,0.05175632105888342,0.45307992533514335,0.12150008484642796,0.127269641948074,0.1335482776175123,,,,,,
0.20754947471292448,0.07268507207427313,0.3940874664060591,0.09394087466406058,0.07891522110921083,0.15282189103347174,,,,,,
0.2793869731800766,0.0921072796934866,0.384367816091954,0.06620689655172414,0.09302681992337164,0.08490421455938697,,,,,,
0.18592964824120603,0.10523204256577005,0.4476795743422997,0.12385456695240911,0.09503399349689624,0.04227017440141886,,,,,,
0.23414933934241525,0.1076513366792994,0.33012393731435014,0.1219911912322032,0.10017412680528526,0.1059100686264468,,,,,,
0.11424523441524988,0.07444616177228233,0.3642452344152499,0.14206594538897477,0.12068521380731582,0.1843122102009273,,,,,,
0.13411435565658328,0.06959258611645393,0.5394299702745234,0.16698723553068714,0.06329777933205104,0.026578073089700997,,,,,,
0.205271870622692,0.06290589583598624,0.3206417929453712,0.12670317076276583,0.10492805297338595,0.1795492168597988,,,,,,
0.25571988370623183,0.018455315383643027,0.3660725571988371,0.10896220452534443,0.07281001137656427,0.17798002780937935,,,,,,
0.2566041872191165,0.03957031678176039,0.36227118272498077,0.11399758851255067,0.06565822646059409,0.16189849830099748,,,,,,
0.16517102354012222,0.05436337625178827,0.4003121342177136,0.14995448042658344,0.0209390037716218,0.20925998179217065,,,,,,
0.2432593653066094,0.047124791219279406,0.3228346456692913,0.08064900978286806,0.05547602004294918,0.25065616797900264,,,,,,
0.20166235181904887,0.07221692328655129,0.4240359722032974,0.1442975882272789,0.04591906254258073,0.11186810192124266,,,,,,
0.1764044943820225,0.0418227215980025,0.41910112359550566,0.14806491885143575,0.08302122347066168,0.13158551810237207,,,,,,
0.2748902421753293,0.10253505169239484,0.27970542416088373,0.12972666761082,0.10111882169664352,0.11202379266392862,,,,,,
0.22460024600246004,0.06150061500615006,0.4402214022140221,0.14022140221402213,0.010455104551045511,0.12300123001230012,,,,,,
0.09042350247996948,0.06333460511255246,0.36004069693501206,0.1986519140277248,0.06295307134681419,0.224596210097927,,,,,,
0.28278999241849884,0.0548395248925954,0.4058630275461208,0.12370482688905737,0.0914834470558504,0.04131918119787717,,,,,,
0.2598481252966302,0.06300427147603226,0.4269102990033223,0.12790697674418605,0.0548172757475083,0.06751305173232082,,,,,,
0.16147462930213577,0.09046388246497075,0.314787103795402,0.11590259828594748,0.08774316419534758,0.22962862195619643,,,,,,
0.21801130524152107,0.04188078108941418,0.3397995889003083,0.13309352517985612,0.07322713257965056,0.19398766700924974,,,,,,
0.23455961331901182,0.04940923737916218,0.38332438238453276,0.14661654135338342,0.07626208378088077,0.109828141783029,,,,,,
0.21484117569526823,0.05786213259522868,0.34374588111242915,0.1368129695531831,0.0586529590088309,0.18808488203505994,,,,,,
0.16226965398382603,0.03049184674532679,0.5126607450616465,0.10552830438817447,0.0339387511600159,0.15511069866101018,,,,,,
0.16309373686422865,0.047078604455653636,0.36023539302227825,0.1458596048759983,0.03853159590864509,0.245201064873196,,,,,,
0.1960965317156798,0.05327706712382962,0.35896083344322827,0.1703811156534353,0.08453118818409601,0.13675326387973097,,,,,,
0.2326567031006023,0.07517287530671428,0.3459736783403971,0.12145884452375645,0.05610082534017401,0.16863707338835607,,,,,,
0.20342292671720652,0.06340454858718125,0.27544222375373306,0.13691706868826095,0.05421548357454629,0.2665977486790719,,,,,,
0.17950819672131144,0.07349726775956283,0.3827868852459016,0.13005464480874315,0.056693989071038245,0.1774590163934426,,,,,,
0.22645362806343106,0.08049014896684287,0.37938491110043254,0.13803459875060067,0.05261893320518981,0.12301777991350311,,,,,,
0.011529592621060722,0.07255956956187548,0.43551114527286705,0.16218293620292085,0.10899308224442736,0.2092236740968486,,,,,,
0.2706511809996085,0.07542737831136632,0.38535821479838184,0.10557223019705077,0.05637478794205925,0.10661620775153338,,,,,,
0.08593643432001091,0.06533897149092893,0.3730732505797299,0.145000682035193,0.031510025917337335,0.2991406356567999,,,,,,
0.19813589897775102,0.08313289236319904,0.3370414912808178,0.120414912808178,0.0974143114852676,0.16386049308478653,,,,,,
0.14076070679844266,0.057352500748727164,0.47319556753519015,0.1307277628032345,0.06873315363881402,0.1292303084755915,,,,,,
0.12408971744829594,0.0017477424992717728,0.5646664724730556,0.15103408097873577,0.0736964753859598,0.08476551121468102,,,,,,
0.2313681868743048,0.05261401557285874,0.3347052280311457,0.11779755283648498,0.09132369299221357,0.17219132369299225,,,,,,
0.16123280692817113,0.0998471726948548,0.39633214467651556,0.09704533876719307,0.06304126337238919,0.18250127356087617,,,,,,
0.20347847239114572,0.08331306251520312,0.40695694478229144,0.1471661396253953,0.06774507419119435,0.09134030649477012,,,,,,
0.205,0.09625,0.3284722222222222,0.15472222222222223,0.03666666666666667,0.17888888888888885,,,,,,
0.22011144883485304,0.09460486322188448,0.48771529888551163,0.10878926038500505,0.05775075987841945,0.031028368794326234,,,,,,
0.2034122470572676,0.06837719878322973,0.4101309350614998,0.09152228541198251,0.08213199312260283,0.14442534056341758,,,,,,
0.11293931815190206,0.07094905883901538,0.5021719099644596,0.12781361063577726,0.02474661050414637,0.1613794919046992,,,,,,
0.24043321299638987,0.04524669073405536,0.31684717208182905,0.10950661853188928,0.06498194945848375,0.22298435619735255,,,,,,
0.16159401599174616,0.056229043074542163,0.5041269022440031,0.13180294041784882,0.06706216146505029,0.07918493680680938,,,,,,
0.11048115231382168,0.09546429665951581,0.5190009193993259,0.14204719583205638,0.07784247624885077,0.055163959546429685,,,,,,
0.179519418832076,0.10338083263481421,0.4576697401508801,0.08354288907516066,0.09877060631461304,0.07711651299245599,,,,,,
0.2938103943588405,0.061634891616610094,0.4070253329851137,0.12039697048837818,0.07390963698093499,0.043222773570122754,,,,,,
0.22357723577235777,0.04750290360046459,0.3339140534262486,0.10894308943089435,0.0923344947735192,0.19372822299651574,,,,,,
0.15360537908648272,0.057964293994899135,0.4173429167632739,0.13053559007651286,0.034894504984929284,0.20565731509390212,,,,,,
0.1752181962443798,0.08198889182755885,0.4059772546945253,0.11372652737371065,0.06969055805342501,0.15339857180640043,,,,,,
0.19055073288743418,0.030027038565532946,0.28689341112850436,0.1899814999288459,0.07343105165789099,0.22911626583179165,,,,,,
0.3631940469376073,0.005724098454493417,0.3493131081854608,0.08829421866056096,0.04092730394962794,0.15254722381224958,,,,,,
0.214168039538715,0.049296667089088836,0.3683943733367127,0.1599290330756558,0.08756811557470537,0.12064377138512229,,,,,,
0.2177501269680041,0.03237684103605892,0.40045708481462666,0.1212544438801422,0.122397155916709,0.10576434738445911,,,,,,
0.2552248258391387,0.05041165294490184,0.37631412286257115,0.14832172260924636,0.06282457251424953,0.10690310322989234,,,,,,
0.21472148541114058,0.0623342175066313,0.4786472148541114,0.1346153846153846,0.07970822281167109,0.02997347480106101,,,,,,
0.20515124288709197,0.061245882000598974,0.3030847559149446,0.1837376460017969,0.07726864330637916,0.16951182988918836,,,,,,
0.18630319148936172,0.10505319148936172,0.4083776595744681,0.12260638297872342,0.04747340425531916,0.13018617021276596,,,,,,
0.22850007803964412,0.08818479787732167,0.32636179179022945,0.12174184485718746,0.02107070391759013,0.21414078351802715,,,,,,
0.18265910212136158,0.06906758756783422,0.41674888998519977,0.1583621114948199,0.04415392205229402,0.12900838677849039,,,,,,
0.24659166115155526,0.08259430840502978,0.3907346128391794,0.12931833223031106,0.02925215089344805,0.1215089344804765,,,,,,
0.2045881405956533,0.0364904749127985,0.4305071102763617,0.14005902870941778,0.11269117252481889,0.07566407298094982,,,,,,
0.23623243448537792,0.08950500063299154,0.3251044436004558,0.1577414862640841,0.06026079250538044,0.13115584251171036,,,,,,
0.17849278199168095,0.059212136041105944,0.44519207242476144,0.09701492537313433,0.052605823342304875,0.16748226082701248,,,,,,
0.19439181508147022,0.08008083870152834,0.4446128584059619,0.14134141720348617,0.08551218896046482,0.05406088164708854,,,,,,
0.07966857871255577,0.04541108986615679,0.5243785850860421,0.14053537284894835,0.04381771829190567,0.16618865519439133,,,,,,
0.2604762538246641,0.025143009179193827,0.3904483171477983,0.1294399361447386,0.046029000931222565,0.1484634827723826,,,,,,
0.21470739219712529,0.08508726899383984,0.422099589322382,0.13013347022587268,0.06583675564681725,0.08213552361396304,,,,,,
0.2727148703956344,0.07844474761255116,0.36098226466575717,0.09536152796725783,0.09618008185538882,0.09631650750341064,,,,,,
0.008023914411579609,0.05018879798615481,0.539175582127124,0.13278791692888608,0.09439899307740715,0.17542479546884834,,,,,,
0.28437290409121396,0.036440867426782916,0.4274536105522021,0.1419628884417617,0.061368209255533206,0.04840152023250616,,,,,,
0.1671341748480598,0.08473585787751284,0.41316035530621786,0.13756428237494153,0.0601916783543712,0.13721365123889667,,,,,,
0.29052333804809044,0.03705799151343705,0.3727015558698727,0.1396039603960396,0.08203677510608202,0.07807637906647806,,,,,,
0.12088318736894042,0.10213395830763536,0.39225360799309245,0.12927100037005057,0.06660910324411003,0.1888491427161712,,,,,,
0.2291587362009897,0.040477096815124985,0.2985661718056084,0.11940109123207715,0.03730491054434716,0.27509199340185253,,,,,,
0.1344851416724257,0.0866620594333103,0.4541810642709054,0.17567380787836903,0.07035245335176227,0.07864547339322736,,,,,,
0.1614569176406632,0.058983419407447675,0.4382984506659418,0.13033432998097308,0.03873335145419951,0.17219353085077466,,,,,,
0.33474114441416897,0.08446866485013624,0.28133514986376024,0.14250681198910078,0.07029972752043596,0.08664850136239782,,,,,,
0.1906054846592452,0.05308172685310888,0.32840076024979636,0.16684767852294324,0.05471083355959817,0.20635351615530817,,,,,,
0.22486365543280656,0.06530555167109493,0.39966438260383164,0.1180254509858761,0.14081946580897775,0.05132149349741294,,,,,,
0.2321535692861428,0.06094781043791242,0.34181163767246553,0.15728854229154168,0.05902819436112777,0.14877024595080984,,,,,,
0.2953008789722786,0.05054090601757946,0.40483434753211633,0.11713995943204869,0.037018255578093316,0.09516565246788374,,,,,,
0.194180742201948,0.07989150536308716,0.39378621624953764,0.16335840216989272,0.0583158673406485,0.11046726667488596,,,,,,
0.2330931263858093,0.05501662971175167,0.4330654101995565,0.12818736141906872,0.08356430155210642,0.06707317073170732,,,,,,
0.2919053280017292,0.04906516805360424,0.31362801253647465,0.1027774775748406,0.09013292986058577,0.1524910839727656,,,,,,
0.24606891937102712,0.050351288056206096,0.43860823017731687,0.10388089662094348,0.06390097022415525,0.0971896955503513,,,,,,
0.21393234389624285,-0.0016044925792218212,0.4711859874314749,0.12154031287605298,0.024468511833132773,0.17047733654231853,,,,,,
0.23560209424083767,0.053635834787667244,0.445258871436882,0.0921465968586387,0.07713787085514834,0.09621873182082605,,,,,,
0.2619017230376516,0.12533503509891514,0.35201021059349075,0.11206126356094448,0.028462029355456286,0.12022973835354181,,,,,,
0.26497024939865804,0.08304848715027219,0.34092923154829724,0.1230535510824155,0.05215850107608558,0.13583997974427142,,,,,,
0.2326682015860834,0.06344333589153237,0.41506779227423896,0.1523407521105142,0.05730365822460987,0.07917625991302123,,,,,,
0.13593086275084224,0.06547531858795957,0.41306576827303354,0.15248278892632197,0.07118793027684195,0.16185733118500076,,,,,,
0.2513839140345164,0.05470530771735591,0.31802887224573967,0.11516335612721156,0.06914143058721373,0.19157711928796267,,,,,,
0.13910169746131892,0.0914826498422713,0.5060838215412349,0.11716989634970709,0.054529067147363684,0.09163286765810424,,,,,,
0.2423664122137404,0.03860833822665883,0.3002055196711685,0.12081620669406926,0.06532589547856722,0.23267762771579567,,,,,,
0.12318840579710147,0.0792709705753184,0.4017347386912604,0.14920948616600793,0.05456741326306544,0.1920289855072464,,,,,,
0.20609721831975278,0.09033436358527676,0.42652430457993823,0.11969654397302616,0.07431862882832257,0.08302894071368364,,,,,,
0.23037519036411466,0.08902118233421016,0.38681988093589925,0.18427246296552685,0.07185380035996125,0.03765748304028797,,,,,,
0.21039290240811157,0.07439797211660329,0.37452471482889726,0.12053231939163499,0.07439797211660329,0.14575411913814956,,,,,,
0.22535582498682127,0.06628887717448603,0.39285714285714285,0.13178703215603582,0.08803373748023194,0.09567738534528203,,,,,,
0.2620454545454545,0.07204545454545455,0.2425,0.13795454545454544,0.06568181818181819,0.21977272727272731,,,,,,
0.19280607685433424,0.0690348525469169,0.4185656836461126,0.1400804289544236,0.06590705987488829,0.1136058981233244,,,,,,
0.2091433778857837,0.06515795868772782,0.45868772782503037,0.14839003645200483,0.02779465370595383,0.09082624544349939,,,,,,
0.2661831856030083,0.05170561375235025,0.43258125167875366,0.1238248724147193,0.0684931506849315,0.0572119258662369,,,,,,
0.22721354166666663,0.05642361111111112,0.3770616319444444,0.1072048611111111,0.06456163194444445,0.1675347222222222,,,,,,
0.1340393343419062,0.12239031770045386,0.3765506807866869,0.16142208774583963,0.09757942511346444,0.10801815431164902,,,,,,
0.22916135610502167,0.03211827682895743,0.412439459597247,0.15014019882742802,0.04601070609227632,0.1301300025490696,,,,,,
0.23818720226599716,0.026522466846916438,0.36899703875370155,0.12874983906270118,0.04737994077507402,0.19016351229560963,,,,,,
0.1784440628714833,0.07026812838462554,0.45211993131686706,0.14832915070664376,0.05085193501518954,0.09998679170519086,,,,,,
0.28989925768822905,0.0676033934252386,0.256627783669141,0.17590137857900318,0.08046129374337221,0.1295068928950159,,,,,,
0.18539252701471162,0.06952219763051685,0.38406457492514,0.14008592631167816,0.0919151152193725,0.1290196588985809,,,,,,
0.20474505177611743,0.07183117053349063,0.35365054397693013,0.13920566260322453,0.05479092934853847,0.17577664176169874,,,,,,
0.18218153687467764,0.058664259927797835,0.4146467251160392,0.08973697782362042,0.08780299123259412,0.1669675090252708,,,,,,
0.20296296296296293,0.10734006734006737,0.4356902356902358,0.0637037037037037,0.07057239057239059,0.11973063973063974,,,,,,
0.1495518163233213,0.02814908004403208,0.4161031608743513,0.16936625255543325,0.07469727944645385,0.16213241075640825,,,,,,
0.12966045272969373,0.05559254327563248,0.43991344873502003,0.16328229027962712,0.07606524633821571,0.13548601864181092,,,,,,
0.3051680616447456,0.06363757140959214,0.3911252823169922,0.11917098445595857,0.08622293078251628,0.0346751693901953,,,,,,
0.16455115461079675,0.026150787582199117,0.3901208135800582,0.1602691543049396,0.0864046490289035,0.17250344089310293,,,,,,
0.11440291704649043,0.0528714676390155,0.38969917958067457,0.11246581586144028,0.10881950774840474,0.2217411121239745,,,,,,
0.06842445810417343,0.1345842769330314,0.4553542542866386,0.1981559365901003,0.053219022969912655,0.09026205111614365,,,,,,
0.21599853560314844,0.09225700164744646,0.2829946915614132,0.18616144975288304,0.11037891268533771,0.1122094087497712,,,,,,
0.1395736175882745,0.09093937375083277,0.4683544303797469,0.14157228514323783,0.06562291805463025,0.09393737508327779,,,,,,
0.2925384421477187,0.03113183766070078,0.3125787748928661,0.1509957146458281,0.0410889841189816,0.17166624653390472,,,,,,
0.2767573539566358,0.051926529484877776,0.3016157989228007,0.13202596326474245,0.06863692860102195,0.1690374257699213,,,,,,
0.17736486486486486,0.06511056511056512,0.36563267813267813,0.16968673218673222,0.08092751842751844,0.14127764127764128,,,,,,
0.30382968876547495,0.0504454471826912,0.3533495314127039,0.10459331250723129,0.12530371398819856,0.06247830614370011,,,,,,
0.2264193878712026,0.086016611673683,0.41688474229150074,0.09898737057685743,0.05267948572078734,0.11901240186596881,,,,,,
0.20226928895612709,0.0924357034795764,0.47745839636913767,0.15370650529500757,0.04130105900151286,0.03282904689863843,,,,,,
0.04273504273504274,0.047350427350427354,0.4608547008547009,0.1712820512820513,0.09470085470085471,0.18307692307692308,,,,,,
0.2927180168216025,0.060756972111553786,0.3571270473660912,0.12118193891102258,0.00940681717574148,0.15880920761398848,,,,,,
0.13472803347280338,0.10025104602510462,0.4635983263598326,0.158326359832636,0.08050209205020922,0.06259414225941423,,,,,,
0.12479262672811059,0.13419354838709674,0.4888479262672811,0.11649769585253454,0.09271889400921658,0.04294930875576037,,,,,,
0.233592751771402,0.09478452781972355,0.28133348821001275,0.10605180624927399,0.0764316413056104,0.20780578464397725,,,,,,
0.3538061158100196,0.03851659076122318,0.2763825634352636,0.150683148991542,0.09030579050097594,0.09030579050097594,,,,,,
0.26601941747572816,0.040898058252427184,0.3404126213592233,0.11407766990291264,0.04842233009708738,0.19016990291262137,,,,,,
0.23906040268456377,0.03328859060402684,0.41328859060402684,0.12751677852348994,0.06295302013422818,0.12389261744966444,,,,,,
0.2345034581756492,0.05911522902257601,0.3850972204097612,0.1562051415894558,0.045152029231371515,0.1199269215711862,,,,,,
0.251403211069051,0.07740503850672234,0.36444328416655786,0.11186529173737109,0.0357655658530218,0.15911760866727578,,,,,,
0.27180674092289886,0.100824533487632,0.3655431795168524,0.09995660350065093,0.08115145378272819,0.08071748878923767,,,,,,
0.2128211783026213,0.06280820140150531,0.428756812873086,0.1254866337918505,0.03179340773423306,0.13833376589670388,,,,,,
0.2403220811396717,0.06751316196965006,0.36249612883245586,0.13982657169402296,0.06457107463611027,0.1252709817280892,,,,,,
0.2149026496852584,0.07758746889181674,0.49597423510467,0.11799150929585714,0.043917435221783055,0.049626701800614854,,,,,,
0.16776217508216312,0.04959665371974903,0.3731700029877502,0.14400956080071706,0.09097699432327458,0.17448461308634594,,,,,,
0.17592233009708738,0.11870550161812296,0.33954692556634297,0.1421359223300971,0.11132686084142394,0.11236245954692556,,,,,,
0.12426260704091342,0.033872502378686956,0.43120837297811604,0.18991436726926733,0.045480494766888674,0.17526165556612747,,,,,,
0.22946668776705173,0.08482354802975153,0.43503718942870706,0.16790631429023578,0.020414622566861843,0.062351637917391976,,,,,,
0.1113203367301728,0.10013291980505096,0.3862428001772264,0.1508639787328312,0.0526140894993354,0.19882587505538324,,,,,,
0.1250989707046714,0.06611243072050672,0.42979678015307476,0.1228556347321193,0.06637635259963054,0.18975983108999733,,,,,,
0.1843601345863789,0.05348648335073675,0.4048033414549252,0.12240399118227172,0.06300034806822137,0.17194570135746606,,,,,,
0.2731343283582089,0.053233830845771136,0.40559701492537314,0.11169154228855721,0.05099502487562189,0.10534825870646769,,,,,,
0.3112488083889418,0.07356212265649824,0.38894184938036225,0.13187162376866854,0.07292659675881791,0.02144899904671115,,,,,,
0.09208150631931905,0.09981944802682487,0.3654887799845241,0.1138767087954604,0.07389734330668042,0.2548362135671911,,,,,,
0.16074856046065258,0.009117082533589253,0.41730646193218174,0.14459373000639794,0.11324376199616125,0.1549904030710173,,,,,,
0.23893268647665253,0.09775621588841726,0.4445118253486962,0.12989690721649488,0.013098847786537297,0.07580351728320195,,,,,,
0.149843912591051,0.03196075516574996,0.35691987513007284,0.21837371785342652,0.06332689163074179,0.17957484762895792,,,,,,
0.1679176755447942,0.05399515738498789,0.4171912832929782,0.1036319612590799,0.06561743341404358,0.19164648910411622,,,,,,
0.2259707192870783,0.05270528325907065,0.43870146403564614,0.11661362189688097,0.04022915340547421,0.12577975811584977,,,,,,
0.11255267243291196,0.06841871811931692,0.4340208471944999,0.10944777112441784,0.09381237524950099,0.1817476158793524,,,,,,
0.20641042691847322,0.02393935363745179,0.3717249634259875,0.14350312541561377,0.049474664184067034,0.2049474664184067,,,,,,
0.12264150943396226,0.08726415094339622,0.4946933962264151,0.15507075471698112,0.07237617924528301,0.06795400943396226,,,,,,
0.13666932634218626,0.10304342870169841,0.4719024279037958,0.14316653368289073,0.06964550324860369,0.07557278012082527,,,,,,
0.238705035971223,0.032661870503597125,0.38719424460431645,0.0739568345323741,0.054820143884892085,0.2126618705035971,,,,,,
0.1865711252653928,0.14251592356687895,0.5923566878980892,0.13853503184713375,0.034501061571125265,-0.09447983014861996,,,,,,
0.26938136256852,0.05747846515270164,0.3224745497259201,0.14095536413469067,0.06483946750195771,0.14487079091620986,,,,,,
0.19505170833878782,0.07658070428066502,0.43932451891608854,0.15957586071475327,0.0922895666972117,0.03717764105249378,,,,,,
0.2857142857142857,0.08092020592020592,0.33108108108108103,0.11036036036036036,0.0694980694980695,0.12242599742599741,,,,,,
0.25278518750980694,0.05821434175427585,0.44139337831476555,0.06245096500863015,0.05178095088655264,0.13337517652596892,,,,,,
0.2532497678737233,0.06928969359331476,0.37349117920148556,0.12929433611884866,0.07950324976787372,0.09517177344475394,,,,,,
0.20238403731536667,0.11142783104431199,0.4006219227779218,0.1357864731795802,0.056102617258357086,0.0936771184244623,,,,,,
0.19508122058600275,0.06998633672385,0.4876271443752847,0.11856687414604523,0.06027022923941096,0.06846819492940641,,,,,,
0.17756796723922194,0.07314298714594472,0.3538846547605506,0.09122966670458425,0.06017517916050506,0.2439995449891935,,,,,,
0.1958204334365325,0.02664750110570544,0.40236620964175146,0.08911985846970367,0.07231313578062804,0.21373286156567894,,,,,,
0.22507753655294638,0.04548811106188156,0.37261852015950375,0.1509378230689706,0.14414414414414417,0.06173386501255354,,,,,,
0.18753855644663792,0.07328809376927822,0.3283158544108575,0.10783466995681679,0.08204811844540409,0.22097470697100555,,,,,,
0.15987199109503267,0.11075553081953528,0.36357311812995685,0.15277584527619312,0.1017114234033672,0.11131209127591485,,,,,,
0.16579134137686302,0.08105039034776437,0.4847409510290986,0.06089425124201561,0.056493967352732447,0.15102909865152592,,,,,,
0.11778597785977862,0.0645018450184502,0.5092250922509226,0.12221402214022141,0.04339483394833949,0.1428782287822878,,,,,,
0.2947603675192451,0.06195679165631985,0.40042215048423146,0.09610131611621554,0.06357089644896946,0.08318847777501864,,,,,,
0.11435269601458713,0.03243032039593644,0.46769992185464965,0.12346965355561344,0.06785621255535296,0.1941911956238604,,,,,,
0.1795670456315216,0.09655816850957796,0.3753309453356175,0.1389191714686186,0.04422987073664539,0.165394798318019,,,,,,
0.1419146022656542,0.08415286941366863,0.4771567284949583,0.14427984563674845,0.05776173285198557,0.09473422133698493,,,,,,
0.2538130621822448,0.05331769000130361,0.4902880980315474,0.08186677095554687,0.07547907704341025,0.04523530178594708,,,,,,
0.1862772113529898,0.05580049600440893,0.46390190135023424,0.13901901350234225,0.0788095894185726,0.07619178837145218,,,,,,
0.2510643330179754,0.06539735099337747,0.4600283822138126,0.13138599810785243,0.07095553453169347,0.021168401135288548,,,,,,
0.17407573716509506,0.0616674150576261,0.3249513545876366,0.205208801077683,0.08352043107319265,0.15057626103876665,,,,,,
0.2496953077391834,0.0740402193784278,0.4169713589274832,0.1375685557586837,0.060633759902498474,0.06109079829372334,,,,,,
0.1554374371498348,0.13202126131302974,0.37810659388018963,0.15285160178135326,0.057032035627065075,0.12455107024852753,,,,,,
0.28686147668971673,0.05018960517510596,0.37474905197412445,0.07126923934865045,0.028998438545616775,0.18793218826678562,,,,,,
0.1335495283018868,0.06308962264150944,0.3646816037735849,0.07679834905660378,0.12617924528301888,0.2357016509433962,,,,,,
0.2053382991930478,0.045934202358783364,0.41936685288640596,0.14500310366232155,0.06232153941651149,0.12203600248292985,,,,,,
0.21219911194204252,0.07571862584716056,0.43059125964010286,0.11661603178312692,0.053166627716756266,0.11170834307081096,,,,,,
0.18947134606841398,0.05142159040426477,0.37172367836517106,0.1371612616614838,0.03487338960462017,0.2153487338960462,,,,,,
0.1760951188986233,0.0463078848560701,0.39311639549436794,0.09073842302878601,0.1360450563204005,0.1576971214017522,,,,,,
0.2071005917159763,0.11026122095540478,0.36166835041131473,0.15918602973011975,0.04113147640352143,0.12065233078366287,,,,,,
0.2187544944628218,0.11261326046310945,0.37048755932690924,0.19746871853876022,0.059542643463253275,0.04113332374514598,,,,,,
0.17199372813894587,0.04571221806778435,0.4371004703895791,0.1306235677240381,0.07031721143408516,0.14425280424556752,,,,,,
0.23075131042516017,0.014676761793826446,0.3947582993593477,0.12288875946418171,0.0722189866045428,0.16470588235294115,,,,,,
0.3007388593858232,0.08092819210344032,0.34403140152389755,0.1155622258138998,0.07977372431309168,0.07896559685984761,,,,,,
0.1727993206906312,0.0513727710161336,0.39499009340503816,0.0969431078403623,0.12185111803000283,0.1620435890178319,,,,,,
0.13252032520325202,0.10699186991869922,0.32308943089430897,0.20666666666666672,0.09772357723577238,0.1330081300813008,,,,,,
