Income,Desired_Savings_Percentage
51946.04241359216,14.423485324030018
8256.697463077475,9.610567283698622
20566.26041293945,6.204943652726815
71690.47253696353,14.36892194858731
31583.07566631053,7.6845634068885715
12667.017389487604,9.736054424022033
16927.75215182775,9.957806706607826
51669.908983933325,12.915504734619672
16724.991140337577,9.264045890964145
35671.93529114204,9.734540226146976
31113.90587781184,7.26304811304951
17812.79650130274,7.652167318932838
166726.15117408367,24.59475500283209
49815.81976336856,13.00511714240134
5936.283785995151,9.63299249890987
34825.88156465479,5.351965111770883
17668.231737007143,8.150203217694509
59331.71876922738,12.62772387284346
15913.706643401702,7.829139727615209
27368.924528914893,5.114875546836391
44933.66112483232,11.299729666332452
59967.4273312599,13.085484107728414
11484.063090498408,9.627392267690688
22956.391466112516,9.60357336261754
20516.739886083094,5.394589516968278
17788.1765103946,5.678316943574109
123169.41604424076,21.242757016035316
41478.81232305019,14.948068017278858
10940.704790632592,9.00033721985464
62520.02711822475,13.769338527161558
163845.2425413498,21.92593191653191
68523.0092347403,12.036392031444851
8896.886720881444,5.0471753639125305
20364.844865494557,6.242309279249753
82659.21406649388,10.684606041197714
17031.452967786576,5.025981267442386
42787.79610433785,12.39170902602261
55751.51720479046,13.907461351356163
14291.329209839168,6.21930624824555
28604.87325416385,6.324614457457169
2243.8283898101186,8.782774023474786
13219.42407228852,5.863422700847334
24511.511406914902,8.60339723265579
11055.973123614884,9.642596411092653
110733.50123801304,19.734742349900287
9555.18825065592,5.482224374702022
21097.652794019363,5.384341918279135
33307.74136829632,5.543732347666218
95032.22198815092,10.24663738999688
9511.55771493505,9.77885992645139
76075.66091227578,10.751631644021865
30246.601482451573,6.1878724399563705
13680.7599263563,5.758115953516021
43418.26308809586,14.676786738325674
35178.853108884345,8.65521511004581
18560.28123396104,6.2461927169559335
31722.90736282429,5.784441771643948
22041.92902274496,9.43853540893413
32851.95505800881,6.634459489262996
50952.91246728256,14.199029239307812
106698.89846377289,17.851883756499607
11144.487517460051,8.102896273382658
165277.20282756773,19.996152653051706
6293.561596640826,8.351752907439726
26569.64252595721,6.80625773384293
48031.21667165301,10.745465502211138
37561.92392919293,7.428320865640023
18229.438107468064,5.802489449967791
25398.740377971124,9.06135273702284
20222.51593584423,6.684193724035291
18722.11744641812,8.108906213206243
59197.485082850224,11.314426461994756
39917.298265547,6.513143491369642
17233.75060231839,5.024428845209411
61613.27077579509,10.01153567289783
38360.8342757092,5.259704903737685
57482.87496412906,10.881300760875984
49645.13775094154,12.95529187594493
15456.063299471818,5.117606003726597
19164.36470365994,8.557827201314707
54545.339091558,13.325487781669873
48886.1240282348,14.524049274150304
29502.532481475875,8.059691707949916
32952.241577777386,5.152452385794478
83373.3987198884,12.327112358576322
18689.09634401177,7.097369988784648
46473.17603103469,10.579533592575556
25519.51005230848,7.239404641217845
25205.25284637974,7.797971659512252
72256.25251527,12.297420369326096
58063.10642408856,12.16090381552128
57512.65959632074,12.688438195085444
85249.34453419481,13.172717218263402
30508.35116943072,7.057334739970914
51767.356058910605,13.029995873091265
23405.80284354488,6.790868794387043
38881.962869825285,7.197478198084654
27033.664918522325,6.511308692399806
32420.604228478707,8.510376309227274
48294.7569019546,12.672200645161452
15589.86206037899,7.726040575553986
159989.34227124733,16.280272355403742
13415.134051194938,5.627398189047892
11357.138528107434,7.754886045964714
75768.76075533348,13.18869120307976
56516.21210093013,13.745658675159666
49426.82214785551,12.0581459411513
49594.194924731,12.923075936083288
29707.512602000785,5.958846947232592
14634.677511517437,8.891562111509938
31875.60641930963,6.426375568991345
17452.240092150638,5.288287341370288
65450.43694830583,13.098861806638036
26670.3237295329,7.650883801469439
15499.373817344544,9.926115922508105
23198.52521516272,7.793699325889039
41743.44967946321,11.330509240804016
19110.11430043926,8.940738157278576
15540.057813095718,8.531112611919177
36457.498259158136,7.671549813879447
36494.83116158446,9.0748282277631
19998.211436203983,8.991168431649822
20580.967421891102,6.146012751067067
36119.66058193599,8.280481910160082
9419.009255336388,6.390539197944872
9730.121294575987,9.45497679822293
16885.276085897982,5.438686593960476
25290.77387599732,8.825872439000321
38471.72031593211,5.9464879942141735
97659.05236940942,14.023844101970962
59580.3058212687,13.444384261418168
26396.8994371213,8.118431764142844
29547.064988234957,5.429489373465612
13452.620098677844,6.186264337812879
29558.958820197397,8.298593313125334
23813.924450134866,5.919586783647462
38836.95453943324,5.749737904650158
15477.891127697972,9.861396895996766
45452.80764373308,12.362389829563488
102246.69913097969,17.98773186309248
27500.08960130995,5.177033941069932
41370.445924171945,11.623305954342683
52107.69189650585,12.172681772348868
21763.211624910044,7.126035709587742
35890.45444029746,5.689681513992213
30303.74500151689,5.319763396597114
32438.24930112197,7.994376630666478
16164.048611065264,5.066674615754164
30594.04924928905,5.505666318547176
44683.129517236914,12.163420976922955
95785.59112756512,12.040183340623091
64625.82136969389,12.172070925737463
167962.93795772933,18.439274577609503
16237.434227784986,6.101033070832837
60283.226107988216,10.458998303425574
34739.2782992779,7.527578840815227
172956.4326235695,22.51653878631208
15714.105576818563,5.822052596117643
15323.9951128574,8.341021435053815
18572.52364769425,7.813063739901871
5485.349452183247,7.54312641629807
19699.502159190608,9.078461285036967
16344.496781858728,7.766284824247818
33835.56305829748,6.742066657696004
39432.965815103744,9.844407087028324
134576.6672045363,22.574138381367405
64170.04109759799,11.622544265910395
18909.68939562482,7.92641573249717
14621.099322956732,8.745519370143013
44466.3498007278,14.630317713138144
10433.385574913207,7.998547694437178
129847.98165804548,20.624755017896405
77072.72666531857,12.863794815940276
20611.65845193969,8.992894863803883
7619.340050404605,9.4406928620643
88614.48049496721,13.80943627827629
27373.229368993198,7.098735374565701
80757.46722814505,12.28958701942192
8378.385665825466,8.676777177469955
18572.78548483344,6.203623599452484
30126.11312804442,8.675283676020795
31148.99111270948,5.569748075634891
20929.19354121376,8.164126238683458
49376.63455279934,10.716920659857706
12770.030240821352,6.1342873934172415
26770.31953164824,7.209075511401763
33030.58290632856,5.860751042935002
45274.70322967152,10.959770927710425
53010.46167318006,10.761112815646252
12200.582642634692,8.872087239011197
8792.561193442516,9.411875624633298
83374.1941799482,12.0713881924977
39136.22823168388,7.050791249845813
16484.295708144928,5.611497031712995
103763.98675077828,15.326877555284472
32908.70094094632,5.681007801024985
77063.91395484714,11.551668285315593
31665.00623236448,9.674908034764442
155990.59571711515,24.25118619226402
122176.9074672518,15.23927699323876
24582.28503205918,7.31241477020702
65264.88497607896,14.922125449480726
50274.50759254897,11.82702773518974
89666.98379619689,14.299097089503755
13863.487884178645,8.886834010559465
51937.3689642025,10.192395283922329
69960.93194276723,11.751833509681846
7346.366171422843,8.286045093345349
11641.666143427548,8.13584946919876
5869.747628379916,5.314428073633466
24183.532204448627,8.709508865406036
53262.42902632235,11.133840031229234
99791.50139602728,10.147572440381945
31832.03606164486,8.176346485963972
110397.75716687436,23.449644769329204
9945.460491850885,9.341090576421522
7679.016124608624,8.072187794362964
28696.042536539306,5.948465878896009
40790.521604812864,13.597346776601066
29225.499045355988,5.426016274937188
5738.7631133396935,5.171054903830785
27935.585723219046,7.427383725242951
10565.793780278089,7.767724811943405
51261.26612688525,12.627231996267655
40224.4885689725,12.236035488273338
14144.043092660932,9.014539573273826
19887.74768303074,7.132044043022365
12856.204871194494,5.830347093764835
28532.79432561146,7.853112352253245
64412.72701638214,12.954753363482352
13634.67996707413,7.851102714689668
44899.85629006717,10.26827133161519
19628.67067541893,5.343587040291241
15909.224780313156,5.108329780472021
27538.17141567023,7.231605715177787
13105.12694811148,6.329853518061601
19264.768037432168,5.748122195312367
11506.304097818129,6.297577765520459
144456.36476366082,16.407515602719233
30858.37607548645,9.72659888350254
17140.035344403932,8.272108103179686
35601.26995979022,8.659194165419027
27421.707435557902,8.87765844528787
25139.03210031192,9.086507593529364
49034.82410454335,13.56855594766494
54992.87050784181,12.601389070524188
19624.84692373777,8.575738548318364
18926.1164153266,6.729128822124969
24074.56824900033,9.665213166745476
4757.205661084376,6.853138251603976
8926.679880896065,9.299336980572969
89541.01564051583,11.672760431020588
111851.43890660533,16.38840619889763
24580.87127515132,8.947049926698547
47581.44870135085,12.154963713451483
38482.26574984241,5.440561063338826
352236.2194209178,21.231039472960003
73468.54172149321,13.994095639221126
27081.83772289196,9.425305318709382
13967.944548331316,5.992809252141828
8298.214120582428,8.859177789656165
35303.0121510151,9.010173345510974
16380.912506236602,6.068952869892115
9615.6734095604,7.444265538282767
17884.583312203795,6.4795305889942805
12628.535540525316,9.885325148973852
115689.59389172368,23.986524855384506
60734.33489887673,10.472499998445604
29809.265518040364,7.129742826103279
98018.15266316597,11.640446960145772
31915.50774207905,5.214117624104462
15061.924764298748,7.1746153368343535
101463.2479224741,20.78133753615267
46169.77746533711,14.6575714702805
13084.135400799774,5.473612828523844
25762.66727590661,9.45969513291099
14890.19256257318,6.456496554346527
9924.015194262302,5.276695434636421
62937.3268723099,13.400150171077076
138203.97782703442,20.571906458879287
9799.617189394034,9.206148951808167
47067.03071102441,13.654196411138052
17826.450302144305,6.325547228995516
20317.79442313092,6.98175643813685
18676.80243461065,6.092705148559516
15029.347143345338,8.909379187987607
31187.41612152738,5.851321335230394
15431.907607810756,8.283445203714962
37246.68107826645,6.108465815235803
28818.1931444193,7.007584670152477
24780.05124430081,8.866947736130246
14514.475358308173,5.8043691424279
18911.691282725413,9.517961680784133
54899.83605826424,14.5892548830994
44787.59177553026,10.1461928594605
13724.096903133384,8.33041506355296
32481.257348263924,7.277730303559702
54724.25776715839,12.211419153386531
7890.607726252217,5.7649435870952175
46334.44030101982,13.770464951603511
17656.400893760463,9.0686477423907
47355.18496229607,10.407595410048437
16290.629356990275,8.587863044867506
7080.125978569164,6.510099648953239
8159.34120761264,8.358870624445208
31176.522855672883,8.800638998413266
36928.19616773313,7.785749848797771
14552.227600339444,6.823981371492005
50002.417221223135,12.684271289773577
7940.540387696535,6.28210055938375
28455.274611686724,7.407541042726873
11385.99876260717,9.687260440713793
17809.43717939,6.6888075567019465
31159.41101029561,7.482878002084679
15072.421593866376,9.886532372532272
22055.30023061378,7.728949226557223
67103.1930332321,14.313432024987318
18909.8676942514,6.568970188851425
58542.38789825895,10.357979354170364
12151.24821112859,5.166102842524382
45834.66689904417,11.55002680304504
95054.67745468236,13.797033650067622
4153.211047996678,8.273489886477039
15858.112155079814,8.56307597451596
47601.062547113695,14.36389250381044
25502.10691395233,8.971917038890266
40371.09587848103,11.269263583743836
18504.41278000012,7.0826625035458495
32151.82491655414,9.30852167133789
26487.04096908861,7.986913705724053
76357.25354302666,13.282105645055472
36771.90330085824,9.136986151453648
39302.16126259713,6.1068292216133
21578.464614622702,9.811934029763036
20309.98023455864,7.513595713528538
21224.38658957612,7.668450813320344
41130.87662629466,11.39687149586776
21421.815036042168,5.357391225818772
37826.77810066326,5.594267068988196
157829.92363676365,21.6384741257613
60225.57791624622,13.980464793127767
23112.61462013258,6.7747754891663625
78427.02067098343,12.851515713388306
21644.190543022767,7.905352238615725
5874.951199454373,6.840961735811325
13392.94844405708,7.814440487949535
6716.477562363885,6.559244926965947
22646.076057562543,8.71916013317382
30445.313827254427,7.557062615450353
114703.12072516057,21.268462395341015
38967.9409311519,8.169032115726829
25176.649520300485,8.204499674571629
58248.70419441592,10.602456786156193
5115.571556723162,7.916718529129345
36222.80990061588,6.443534982883075
55583.67465184951,11.282427168648969
9191.952610691049,6.426039884185134
74903.49983703443,13.590670184360482
39330.272212287375,5.3991400900173945
21519.66246678254,6.494995901531657
49770.52167578439,11.163991003860094
184518.85768008212,19.100002122822158
34698.289289008455,8.789415291047266
36589.958714476496,8.68300389936344
20774.134142811545,9.679475905721752
15200.402170539332,8.93034077742232
58292.06833144397,10.539316976505653
15124.717422539332,6.992303719572435
31767.7102011956,9.769959733927989
20472.27279925437,6.128066004133769
44008.431574758615,10.668743102522814
39178.458429573046,8.182511126377987
68801.7607610181,13.960500680304794
19949.104648979755,8.467272244808047
24174.477634373485,6.501957518204857
13710.835176422534,8.801129280613763
21026.06321366283,6.090571499093759
40570.36102915505,12.868665011407126
54970.03810004274,14.952108076274364
14345.913416639722,8.049034752559827
60152.44667061789,12.994455284824063
88739.72692573012,14.405277627665036
41760.26562228757,13.639897972743755
134643.969491574,19.951754229699965
16153.972947875038,5.650188679031487
11083.678480127572,8.240186102158347
7229.8709193933455,9.455850553800778
99288.80552942104,10.595009266813694
50637.37331610115,13.118836570223158
28695.193788705947,8.4227602488622
37531.18857782349,6.289706035061127
12192.31876253376,8.789086647157298
212257.2463735384,17.733060611987273
33267.27986324616,8.44911378419841
32743.786449435407,6.192743659364172
53614.02427533761,14.246299297379242
44079.938385321766,13.14691063656835
35884.46963091929,7.363613999251511
15939.779135994926,9.774537173269898
43744.77019992622,13.021928971253262
135208.35767785803,23.69581039990781
88017.30286234908,14.09983810763377
107312.66572453652,15.549660178446098
19929.974216426293,7.149980188049093
13592.436868656974,9.55315201192184
27128.039084941,6.1377462056221255
31367.656412590397,7.871190844872123
71991.68285486412,14.949592218623383
7746.380313131287,5.23957721847956
101986.2129743891,17.722951891557567
26437.701084190587,6.988144195918787
21321.000494462816,8.544234599533961
13349.966579755468,9.300688724423788
7982.982146087389,9.005640382191645
57958.88320149836,14.592002329923575
31812.26016971578,6.234507480836422
10689.144158999045,7.65143020960423
10645.469089347947,7.076079214841901
22932.83261145636,9.767191410293664
114024.64416227095,23.08240871553807
24374.17817873391,5.603813813686365
9013.135552874624,5.539235813815367
24645.71201015271,5.239044741567319
24119.448960895978,7.059530888639412
3468.381530083981,9.441860176150753
28724.81801945986,7.783415261779974
24939.421828750317,5.024584396832254
52361.02273017978,12.62605667688378
131678.3567346696,22.883125420490565
73880.53562967516,14.530572881415662
24193.55872193157,9.775298367928151
12378.692585206069,7.441217435500716
235070.44243333093,17.546215950430696
31455.445904577413,9.67242881717684
30336.17258563226,6.325837823536267
29426.549526806168,7.710591101333266
35151.426135425194,6.452014037972603
26727.92909254216,6.481690642281284
18958.791894608545,6.190140069511497
19369.70463398266,7.161356030774467
29224.1308068108,6.392013820302228
19422.992889340992,5.12803225922918
16961.070636448756,9.813823963467785
32666.221547597517,9.702078777703154
24464.317019746395,8.996691564028918
99922.18894253764,13.22786213019671
3598.156154499497,8.423184565023316
71837.22984598203,12.144996403763724
81293.45716664796,14.674732851478629
5711.520044794423,9.305438211680734
22806.53930356924,8.516177374582238
22287.91690665898,8.180768922380066
9729.748285139549,8.011818280469422
16102.008754847631,8.000268935633189
12338.65114898812,7.310566288272789
121877.17025756872,19.364890990725605
63417.51570143348,13.26751132176419
82966.87714938843,13.008349794149105
53438.69093207055,11.301895783724015
12157.617945252272,7.672443869481937
19718.971026673506,8.915645599380866
44375.92224850382,13.879816596377516
11285.233875913083,5.656386829177691
53069.16834443765,11.269526429391645
24752.76161355292,8.753553937647137
22227.73282559804,8.050580145893772
52982.69528730394,14.51899836830362
42802.99303431413,11.180049942873731
22475.469027784897,8.703016565736355
75842.68223572105,11.878331602827052
12633.433088573349,8.802338419391594
49104.26365678837,12.731665142843449
48215.39594679855,13.21537519914667
23419.294413838397,6.295329171848348
38943.18540326982,6.742528680589801
11026.555728665033,6.923405468697841
62829.14115827347,13.744986157823677
25874.95914139501,6.55123858676899
19747.34328822345,6.082368689962122
69435.95120910119,11.98960548159004
17076.8275286842,8.484029114974275
9722.359584036629,7.976900784135263
8635.607331652252,6.649701157848497
48715.89401912968,14.297710982280805
10770.962972559197,6.88724215935963
122123.4877216517,19.82261346302941
5672.635674681126,5.38625661793335
116554.90811852925,19.8308276344111
35516.996459901515,7.706559737110836
27766.4065403432,7.632705863363169
19399.787496390694,8.852487544451135
41285.29045232613,13.46297344495386
29110.22886269337,5.325762825586777
72518.29590073218,12.7071842386781
32870.62824754153,5.591204118334136
33833.07217544774,7.206266251118683
22427.942441519543,6.023752392970113
28663.968546512708,8.595640899660706
38376.25069495698,7.423716540798079
7637.441520185331,9.712329073088458
10202.665849920772,7.428150215478965
54369.789355940295,14.800682615537838
34394.26145051018,7.055289852609986
25893.98526485664,5.804496239027782
30445.692663716385,8.47331931195399
39617.17538015695,6.482955730667886
19480.026087638867,5.644769276606335
16095.723270659091,6.1447966006403245
35088.50506257955,5.795802454747611
13715.123918061228,8.59029674758634
41587.49770807706,14.697667422585983
7683.925107226047,8.386504474755077
68341.82093231883,12.07954499261234
43784.30271271901,12.770504746341514
36819.2633609814,5.507549502565899
65848.07329862502,10.434664003461744
113701.53910770726,23.2203743004722
67538.20472415785,13.18137048941865
6879.169941279433,9.758224971668929
10778.310289746372,7.214637961295303
18198.56089959499,5.532618756324649
30632.76604409183,7.633379250972975
45391.48797980957,10.40687406392998
16786.958935675822,7.046207224357303
34834.587721914766,7.304609258583975
16393.60034454021,7.152669298040158
18393.238776163973,7.817590816646392
9736.371420864478,7.754024069240114
14333.66239816499,8.970602704920552
10174.144988351964,8.370698470394622
13742.576388277996,8.97652339878524
69693.76221152341,12.34001730427934
14036.741301097332,6.292747425106669
246436.1746366214,21.708850136900423
44516.13476151822,11.804667678150912
34780.826789271945,5.614668515805671
15097.228101263328,6.7524811638720825
52533.19655949402,11.806235836446032
18928.84824772113,6.9934148304666754
33075.9103482362,9.039581761280076
232587.1543667264,20.18307829344856
27780.92021541308,7.890564696470598
75234.9619672015,10.48215370736714
17092.781528709173,5.822782514483434
29171.91960623871,9.12433127956382
123697.35418080754,24.70166486149792
18167.30836882699,9.866682212959716
127888.17228776484,22.01364916244146
52846.89344729486,14.085889569552544
19129.35298641318,5.632154116425635
49755.62750602866,10.958545878306058
65316.255524756816,13.780858899429916
49335.57145686947,13.653420856470976
8542.191627658682,7.136235880654738
16768.257103428405,5.530837407368562
24610.728683798352,7.978445429235158
28265.744743235027,8.761979456971616
49290.68212831093,11.589396208516764
34582.85995873275,5.126773481667426
10308.016512439195,7.601352749641413
40664.507584322935,11.863599290129294
48894.55193438368,12.545895977405571
46947.489854963824,12.106903508622397
71223.43888774951,13.519235182262651
58459.55252655136,12.386565228454645
43316.8387479037,10.441708666672874
28362.41384589674,7.8671633018861185
7944.093009742448,9.89241085050504
42304.43627236037,10.17562675301768
35422.51133294895,9.025661653105
37280.129048711045,7.783964341565348
10802.726122262193,8.73282127714884
12633.501685184685,5.172389054939065
69666.50650539792,12.552050155511736
29065.539376519268,9.786813284844309
51748.629026875045,10.184468648622818
30687.398025968578,7.122066515199119
30722.715306557868,7.929348766473613
63549.83660092606,11.43280705483554
19853.12844681045,6.188128117651976
32397.912872726425,6.293868725969137
20725.75543331847,5.529212129040229
21191.50512482282,5.748029260399576
23426.308434358416,9.2285328125371
35834.25928112095,5.3311064555638445
20454.409533015078,7.0875406553556495
81924.84332154438,14.498828700619905
14665.701553089062,8.15532147941876
25834.222496883624,6.82167695312146
21102.94354053194,9.336285654553402
95466.9094126234,11.642377136784498
35108.42755279673,5.45071989921864
68488.99074066262,12.1540330556501
9140.810733540588,5.48531173149507
37145.31282736195,6.945103430668623
61123.84293706519,11.736779374525144
32041.26403120348,6.913171337186606
70356.95782918915,13.939175361647
19833.384854418186,7.644470737358008
92635.76830014976,11.108150683911736
188729.70903660037,18.32006380193802
22441.827872040623,5.1512985452962665
21005.732245386596,6.732563786301809
95957.4595295567,11.685258344692947
106150.20275703903,20.54250043179484
19745.17899320362,8.785957173289066
21435.489322383157,9.888050563276646
23945.243301093466,6.999304719218436
10233.196278293652,5.2323317119631705
14386.292226212274,8.757706361821421
13435.289207516334,8.836111765690685
16231.58977474608,9.564677737587091
29179.00581517978,5.0722155418061625
36182.26811295311,9.456719414181627
103709.92048679464,23.005053413857816
13497.630466936678,7.748921973086975
65934.06980769779,10.10108989736402
25279.816392104916,6.405032174326334
28836.05211817228,7.408299406949887
51472.77233794377,10.04932955654432
12219.337824315147,7.827870551242745
40736.52778858362,14.809779864143234
34273.043734258885,9.4608937930597
44485.28199895776,12.691659890016904
37808.43768094195,7.910678160038865
213884.7874387712,15.3636379338517
18011.40906878761,9.592821746237291
19617.06435197627,7.531271360950796
18223.00779978146,5.131465613168146
19236.61869585043,9.621397071146722
18016.494147096342,5.602641246195343
77665.45831093045,12.6578708537647
93466.284721682,14.71831759793061
19003.06622981482,6.489961267613421
15414.566256376162,6.994994830196317
43742.92243362602,10.116975435314984
19286.761853496537,7.030583779302593
49776.492571362,14.996028808183192
35287.74718146083,8.546842721819512
8922.731214256097,8.040751225350878
103461.70484353178,18.37385839775109
126203.98420086074,24.841075059415623
18374.54768979634,6.183764633250167
21999.860968250465,7.019231984332739
37708.65690578573,5.840881603617957
39203.37396592132,8.634245183501974
50806.9318898728,12.228109830619095
149808.97951961964,17.75499959504098
26040.150572218645,8.726164789891175
